[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013341s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.018226s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.071028s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.071551s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.136165s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.136282s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.015506s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.005091s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.010458s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001645s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.032968s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005226s ]
[ 2013-03-26T11:25:07+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005309s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.009204s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.009342s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.011755s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.011867s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.031135s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031209s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.001527s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.022452s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001624s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002003s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.027868s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004721s ]
[ 2013-03-26T13:30:17+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004805s ]
[ 2013-03-26T15:29:14+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-26T15:29:14+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.029122s ]
[ 2013-03-26T15:29:14+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.049053s ]
[ 2013-03-26T15:29:14+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-26T15:29:15+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.051439s ]
[ 2013-03-26T15:29:15+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.051690s ]
[ 2013-03-26T15:29:15+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-26T15:29:15+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
