[ 2013-05-17T11:40:46+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-05-17T11:40:46+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.037134s ]
[ 2013-05-17T11:40:46+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.044636s ]
[ 2013-05-17T11:40:46+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.197123s ]
[ 2013-05-17T11:40:46+08:00 ] /Ibike/ | SQL: DELETE FROM think_shopcar WHERE 1368762046-add_time>7200 AND state='临时'; [ RunTime:0.141034s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.117748s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time ASC; [ RunTime:0.039283s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time DESC; [ RunTime:0.003377s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.090820s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.015910s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.001710s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.003319s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.005564s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515426F99700C'; [ RunTime:0.001644s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154274F61CA7'; [ RunTime:0.002894s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D0B9537DB'; [ RunTime:0.002566s ]
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-05-17T11:40:47+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.001650s ]
