[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.017686s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.037252s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.050858s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.050974s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.145952s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.146027s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.026638s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.005054s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.010424s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001610s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.043988s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005246s ]
[ 2013-03-25T12:51:08+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005331s ]
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --START--
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | INFO: Run CheckRoute Behavior [ RunTime:0.020949s ]
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.021087s ]
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --START--
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.032971s ]
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.033062s ]
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.005904s ]
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class PSCWS2 pscws2.class.php 第 144 行.
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class PSCWS23_Dict dict.class.php 第 48 行.
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class xdb_Dictionary dict.class.php 第 148 行.
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class dba_Dictionary dict.class.php 第 201 行.
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class sql_Dictionary dict.class.php 第 257 行.
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class txt_Dictionary dict.class.php 第 315 行.
[ 2013-03-25T22:33:33+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class XDB_R xdb_r.class.php 第 34 行.
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Only variable references should be returned by reference pscws2.class.php 第 370 行.
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_goods ORDER BY shelf_time; [ RunTime:0.001315s ]
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.005498s ]
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 55 行.
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='514EBAA63BC9C'; [ RunTime:0.000803s ]
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 55 行.
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='514EBBA89E4CE'; [ RunTime:0.000748s ]
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 55 行.
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='514EBBFA1F028'; [ RunTime:0.000804s ]
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 55 行.
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='514EBC05760A2'; [ RunTime:0.000739s ]
[ 2013-03-25T22:33:34+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' SearchAction.class.php 第 55 行.
