[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001178s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001318s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.008237s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 8 行.
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.000532s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.001063s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant gif - assumed 'gif' PublicAction.class.php 第 7 行.
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001241s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001364s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.010982s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011083s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.000741s ]
[ 2012-09-17T00:00:46+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.001119s ]
