[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.030837s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.031048s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.129988s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 7 行.
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.028401s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.036631s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.037725s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.037944s ]
[ 2012-10-20T21:29:52+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.216451s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.216671s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.017937s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.008370s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005274s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.012709s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.044869s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.013340s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.013628s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/index.php/Public/verify | INFO: Tag[ route_check ] --START--
[ 2012-10-20T21:29:53+08:00 ] /Ibike/index.php/Public/verify | INFO: Run CheckRoute Behavior [ RunTime:0.019701s ]
[ 2012-10-20T21:29:53+08:00 ] /Ibike/index.php/Public/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.019885s ]
