[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.019214s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.032693s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.006187s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 7 行.
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.001257s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.000840s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.037054s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.037149s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.128836s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.129027s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.017898s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.009130s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004891s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.012711s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.045311s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.012025s ]
[ 2012-10-11T11:57:05+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.012217s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000904s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001065s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.005417s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 7 行.
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.000658s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.000671s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001016s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001106s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.010632s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010744s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.000618s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.000644s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000435s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000640s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002561s ]
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2012-10-11T11:57:20+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000674s ]
