[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.022795s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.048771s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.086318s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 8 行.
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.001502s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.014943s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.059606s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.059854s ]
[ 2012-09-25T18:27:22+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.171655s ]
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.171914s ]
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.019921s ]
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.004432s ]
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.015088s ]
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002833s ]
[ 2012-09-25T18:27:23+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.042875s ]
