[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.030652s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.043652s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.007277s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 7 行.
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.000901s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.000822s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.022573s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.022683s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.075233s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.075336s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.018638s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.009234s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005340s ]
[ 2012-10-04T16:17:32+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.012516s ]
