[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013354s ]
[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.034222s ]
[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.036938s ]
[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.037121s ]
[ 2013-03-14T11:58:58+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.123882s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.123958s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.007257s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.017226s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001509s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001801s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.028066s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001682s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001768s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | INFO: Tag[ route_check ] --START--
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | INFO: Run CheckRoute Behavior [ RunTime:0.013607s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.013757s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | INFO: Tag[ app_begin ] --START--
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001201s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001305s ]
[ 2013-03-14T11:58:59+08:00 ] /Ibike/index.php/Public/verify | NOTIC: [8] Use of undefined constant png - assumed 'png' PublicAction.class.php 第 15 行.
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.011831s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.033689s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.014298s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.014412s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.016074s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016154s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.001536s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.001606s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002429s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001865s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007699s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001763s ]
[ 2013-03-14T20:18:33+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001848s ]
[ 2013-03-14T20:19:14+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-14T20:19:14+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001120s ]
[ 2013-03-14T20:19:14+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001254s ]
[ 2013-03-14T20:19:14+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
