[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.009656s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.010187s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006314s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006434s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.116698s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.116772s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.122092s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.005081s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.010421s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001611s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.139467s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.005334s ]
[ 2013-03-21T17:39:09+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005422s ]
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --START--
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | INFO: Run CheckRoute Behavior [ RunTime:0.044856s ]
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.045005s ]
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --START--
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003997s ]
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004086s ]
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class PSCWS2 pscws2.class.php 第 144 行.
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class PSCWS23_Dict dict.class.php 第 48 行.
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class xdb_Dictionary dict.class.php 第 148 行.
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class dba_Dictionary dict.class.php 第 201 行.
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class sql_Dictionary dict.class.php 第 257 行.
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class txt_Dictionary dict.class.php 第 315 行.
[ 2013-03-21T17:39:41+08:00 ] /Ibike/index.php/Search/index | NOTIC: [2048] Redefining already defined constructor for class XDB_R xdb_r.class.php 第 34 行.
[ 2013-03-21T17:39:42+08:00 ] /Ibike/index.php/Search/index | NOTIC: [8] Only variable references should be returned by reference pscws2.class.php 第 370 行.
[ 2013-03-21T17:39:42+08:00 ] /Ibike/index.php/Search/index | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.006946s ]
[ 2013-03-21T17:39:42+08:00 ] /Ibike/index.php/Search/index | SQL: SELECT goods_name FROM think_goods [ RunTime:0.000857s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003777s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003923s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.005671s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005790s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.033583s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033659s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.003052s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.003337s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003275s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003159s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.013114s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003342s ]
[ 2013-03-21T17:40:58+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003474s ]
[ 2013-03-21T17:41:03+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --START--
[ 2013-03-21T17:41:03+08:00 ] /Ibike/index.php/Search/index | INFO: Run CheckRoute Behavior [ RunTime:0.003752s ]
[ 2013-03-21T17:41:03+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003950s ]
[ 2013-03-21T17:41:03+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --START--
[ 2013-03-21T17:41:03+08:00 ] /Ibike/index.php/Search/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004572s ]
[ 2013-03-21T17:41:03+08:00 ] /Ibike/index.php/Search/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004664s ]
