[ 2013-04-26T16:18:47+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-04-26T16:18:47+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.026666s ]
[ 2013-04-26T16:18:47+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.033187s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.109836s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: DELETE FROM think_shopcar WHERE 1366964328-add_time>20 AND state='临时'; [ RunTime:0.038782s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.137165s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time ASC; [ RunTime:0.042685s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time DESC; [ RunTime:0.004078s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.079619s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.016551s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.001624s ]
[ 2013-04-26T16:18:48+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
