[ 2013-04-09T15:09:35+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-04-09T15:09:35+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.073469s ]
[ 2013-04-09T15:09:35+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.090052s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.390408s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: DELETE FROM think_shopcar WHERE 1365491376-add_time>20 AND state='临时'; [ RunTime:0.025263s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.146887s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time; [ RunTime:0.064200s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.171995s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.001641s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.001597s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.001522s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.002441s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.002900s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515426F99700C'; [ RunTime:0.002688s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154274F61CA7'; [ RunTime:0.001254s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D0B9537DB'; [ RunTime:0.000961s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.000956s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D24AA9A94'; [ RunTime:0.000962s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D2E00FA45'; [ RunTime:0.002607s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D336E32D4'; [ RunTime:0.002541s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D37DC7E1A'; [ RunTime:0.000983s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D418E6E0A'; [ RunTime:0.000961s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D48BE0BBB'; [ RunTime:0.000969s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D4E63893C'; [ RunTime:0.000957s ]
[ 2013-04-09T15:09:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
