[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.028788s ]
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.044690s ]
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.120148s ]
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | SQL: DELETE FROM think_shopcar WHERE 1366544486-add_time>20 AND state='临时'; [ RunTime:0.039105s ]
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.130708s ]
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time ASC; [ RunTime:0.038818s ]
[ 2013-04-21T19:41:26+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time DESC; [ RunTime:0.005029s ]
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.079710s ]
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.027010s ]
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.002157s ]
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-21T19:41:27+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.001867s ]
