[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.025862s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.033265s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.177508s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: DELETE FROM think_shopcar WHERE 1366800635-add_time>20 AND state='临时'; [ RunTime:0.049140s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.093487s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time ASC; [ RunTime:0.052294s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_goods ORDER BY shelf_time DESC; [ RunTime:0.004596s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.090639s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.027102s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.001626s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.001547s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.001677s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.001623s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515426F99700C'; [ RunTime:0.001625s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154274F61CA7'; [ RunTime:0.001571s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D0B9537DB'; [ RunTime:0.001527s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.001832s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D24AA9A94'; [ RunTime:0.001589s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D2E00FA45'; [ RunTime:0.001632s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D336E32D4'; [ RunTime:0.001558s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D37DC7E1A'; [ RunTime:0.001544s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D418E6E0A'; [ RunTime:0.001539s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D48BE0BBB'; [ RunTime:0.001529s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D4E63893C'; [ RunTime:0.001597s ]
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:35+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.001597s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_rent_goods` [ RunTime:0.059298s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 21 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.001914s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51721B155CE5F'; [ RunTime:0.001536s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='517226E992047'; [ RunTime:0.001525s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5172B328A0A7D'; [ RunTime:0.001646s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5172B41C53F20'; [ RunTime:0.001565s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5172B41C53F20'; [ RunTime:0.001681s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5172B328A0A7D'; [ RunTime:0.001606s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='517226E992047'; [ RunTime:0.001601s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51721B155CE5F'; [ RunTime:0.001559s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 21 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.001572s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.001548s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D4E63893C'; [ RunTime:0.002187s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D48BE0BBB'; [ RunTime:0.002421s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D418E6E0A'; [ RunTime:0.002146s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D37DC7E1A'; [ RunTime:0.002073s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D336E32D4'; [ RunTime:0.002372s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D2E00FA45'; [ RunTime:0.001772s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D24AA9A94'; [ RunTime:0.001493s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.000910s ]
[ 2013-04-24T18:50:36+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
