[ 2013-04-11T14:59:21+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.005230s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | SQL: create table temp as select *from think_shopcar; [ RunTime:0.096396s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | SQL: UPDATE think_shopcar SET username='haoyun',state='用户'  WHERE username='sb49jvs4010dcug54123ga6857' AND goods_num NOT IN (SELECT goods_num FROM temp WHERE username='haoyun');  [ RunTime:0.001738s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | SQL: drop table temp; [ RunTime:0.032792s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_template ] --START--
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run LocationTemplate Behavior [ RunTime:0.006928s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_template ] --END-- [ RunTime:0.007154s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_parse ] --START--
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run ParseTemplate Behavior [ RunTime:0.052172s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_parse ] --END-- [ RunTime:0.052341s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_filter ] --START--
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run ContentReplace Behavior [ RunTime:0.002676s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run TokenBuild Behavior [ RunTime:0.002250s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001803s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run ShowRuntime Behavior [ RunTime:0.002051s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009170s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_end ] --START--
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Run ShowPageTrace Behavior [ RunTime:0.002109s ]
[ 2013-04-11T15:13:38+08:00 ] /Ibike/index.php/Login/login_submit | INFO: Tag[ view_end ] --END-- [ RunTime:0.002221s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ route_check ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run CheckRoute Behavior [ RunTime:0.002089s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002243s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ app_begin ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001886s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001981s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.006437s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.005621s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_shopcar WHERE username='haoyun'; [ RunTime:0.001078s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT goods_service,goods_num,goods_name,goods_pic FROM think_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.000984s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: desc_pic FileAction.class.php 第 104 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: goods_para FileAction.class.php 第 107 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: shelf_time FileAction.class.php 第 110 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.005602s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' FileAction.class.php 第 116 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.000976s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT goods_service,goods_num,goods_name,goods_pic FROM think_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.001026s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: desc_pic FileAction.class.php 第 104 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: goods_para FileAction.class.php 第 107 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: shelf_time FileAction.class.php 第 110 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_rent_goods` [ RunTime:0.005593s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' FileAction.class.php 第 122 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.001019s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT goods_service,goods_num,goods_name,goods_pic FROM think_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000969s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: desc_pic FileAction.class.php 第 104 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: goods_para FileAction.class.php 第 107 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: shelf_time FileAction.class.php 第 110 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' FileAction.class.php 第 116 行.
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000963s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_template ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002299s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002396s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_parse ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ParseTemplate Behavior [ RunTime:0.031425s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031527s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_filter ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ContentReplace Behavior [ RunTime:0.001932s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run TokenBuild Behavior [ RunTime:0.001678s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001227s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001495s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006633s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_end ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001528s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001614s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run CheckRoute Behavior [ RunTime:0.002999s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --END-- [ RunTime:0.003137s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --START--
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001277s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001460s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.054329s ]
[ 2013-04-11T15:13:41+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: UPDATE think_shopcar SET add_time=1365664421 WHERE username='ers3t21dcpsj4lbl4i7qdosue7'; [ RunTime:0.001034s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run CheckRoute Behavior [ RunTime:0.002570s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --END-- [ RunTime:0.002728s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --START--
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002480s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002579s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.004999s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: UPDATE think_shopcar SET add_time=1365664431 WHERE username='sb49jvs4010dcug54123ga6857'; [ RunTime:0.000687s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --START--
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run CheckRoute Behavior [ RunTime:0.001358s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ route_check ] --END-- [ RunTime:0.001494s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --START--
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001165s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001272s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.005261s ]
[ 2013-04-11T15:13:51+08:00 ] /Ibike/index.php/Shopcar/state_deal | SQL: UPDATE think_shopcar SET add_time=1365664431 WHERE username='ers3t21dcpsj4lbl4i7qdosue7'; [ RunTime:0.001044s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ route_check ] --START--
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run CheckRoute Behavior [ RunTime:0.001784s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001930s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ app_begin ] --START--
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001599s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001707s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.005789s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.005249s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_shopcar WHERE username='haoyun'; [ RunTime:0.000881s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT goods_service,goods_num,goods_name,goods_pic FROM think_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.001034s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: desc_pic FileAction.class.php 第 104 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: goods_para FileAction.class.php 第 107 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: shelf_time FileAction.class.php 第 110 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.005197s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' FileAction.class.php 第 116 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.000819s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT goods_service,goods_num,goods_name,goods_pic FROM think_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.000822s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: desc_pic FileAction.class.php 第 104 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: goods_para FileAction.class.php 第 107 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: shelf_time FileAction.class.php 第 110 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SHOW COLUMNS FROM `think_rent_goods` [ RunTime:0.005587s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' FileAction.class.php 第 122 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.000779s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT goods_service,goods_num,goods_name,goods_pic FROM think_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000812s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: desc_pic FileAction.class.php 第 104 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: goods_para FileAction.class.php 第 107 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Undefined index: shelf_time FileAction.class.php 第 110 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' FileAction.class.php 第 116 行.
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000792s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_template ] --START--
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002120s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002215s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_parse ] --START--
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ParseTemplate Behavior [ RunTime:0.032479s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.032581s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_filter ] --START--
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ContentReplace Behavior [ RunTime:0.001937s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run TokenBuild Behavior [ RunTime:0.001718s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001223s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001489s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006664s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_end ] --START--
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001500s ]
[ 2013-04-11T15:13:54+08:00 ] /Ibike/index.php/Shopcar/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001636s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | INFO: Tag[ app_begin ] --START--
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001542s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001688s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SHOW COLUMNS FROM `think_shopcar` [ RunTime:0.006084s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: DELETE FROM think_shopcar WHERE 1365664439-add_time>20 AND state='临时'; [ RunTime:0.000573s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SHOW COLUMNS FROM `think_goods` [ RunTime:0.007103s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_goods ORDER BY shelf_time; [ RunTime:0.002179s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SHOW COLUMNS FROM `think_sale_goods` [ RunTime:0.007114s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='51542427CABFA'; [ RunTime:0.000570s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515424C6F1A93'; [ RunTime:0.000490s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425541304D'; [ RunTime:0.000442s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515425D7343D3'; [ RunTime:0.000490s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154267E6B8A7'; [ RunTime:0.000442s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='515426F99700C'; [ RunTime:0.000551s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5154274F61CA7'; [ RunTime:0.000508s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D0B9537DB'; [ RunTime:0.000490s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D1F224754'; [ RunTime:0.000439s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D24AA9A94'; [ RunTime:0.000493s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D2E00FA45'; [ RunTime:0.000411s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D336E32D4'; [ RunTime:0.000483s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D37DC7E1A'; [ RunTime:0.000442s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D418E6E0A'; [ RunTime:0.000483s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D48BE0BBB'; [ RunTime:0.000875s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D4E63893C'; [ RunTime:0.000559s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 15 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_sale_goods WHERE goods_num='5156D52A78126'; [ RunTime:0.000524s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SHOW COLUMNS FROM `think_rent_goods` [ RunTime:0.005044s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | NOTIC: [8] Use of undefined constant goods_num - assumed 'goods_num' DealAction.class.php 第 21 行.
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_rent_goods WHERE goods_num='515A9C678812D'; [ RunTime:0.000501s ]
[ 2013-04-11T15:13:59+08:00 ] /Ibike/index.php | SQL: SELECT *FROM think_shopcar WHERE username='haoyun'; [ RunTime:0.000719s ]
