[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001204s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001341s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.109335s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | NOTIC: [8] Use of undefined constant “Page” - assumed '“Page”' IndexAction.class.php 第 9 行.
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_user` LIMIT 1   [ RunTime:0.000700s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | SQL: SELECT * FROM `think_user` LIMIT 0,5   [ RunTime:0.013629s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.009290s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.009505s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.298597s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.298778s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.008430s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.004313s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.015432s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002418s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.030996s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.011641s ]
[ 2012-09-28T15:50:21+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.011773s ]
[ 2012-09-28T15:50:47+08:00 ] /Ibike/ | ERR: (ThinkException) �������ӷ���һ��ʱ���û����ȷ�𸴻����ӵ�����û�з�Ӧ�����ӳ���ʧ�ܡ�

[ 2012-09-28T15:56:20+08:00 ] /Ibike/index.php/File/upload | ERR: (ThinkException) Action:inserDb您所请求的方法不存在！
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ route_check ] --START--
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | INFO: Run CheckRoute Behavior [ RunTime:0.033844s ]
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ route_check ] --END-- [ RunTime:0.033988s ]
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ app_begin ] --START--
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000987s ]
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001069s ]
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | NOTIC: [8] Use of undefined constant uniqid - assumed 'uniqid' FileAction.class.php 第 29 行.
[ 2012-09-28T15:57:18+08:00 ] /Ibike/index.php/File/upload | NOTIC: [8] Undefined offset: 1 UploadFile.class.php 第 163 行.
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | NOTIC: [8] Undefined property: UploadFile::$zipImags UploadFile.class.php 第 172 行.
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_template ] --START--
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run LocationTemplate Behavior [ RunTime:0.001289s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_template ] --END-- [ RunTime:0.001392s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_parse ] --START--
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run ParseTemplate Behavior [ RunTime:0.074288s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_parse ] --END-- [ RunTime:0.074428s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_filter ] --START--
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run ContentReplace Behavior [ RunTime:0.001270s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run TokenBuild Behavior [ RunTime:0.001613s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001087s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run ShowRuntime Behavior [ RunTime:0.001415s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005751s ]
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Tag[ view_end ] --START--
[ 2012-09-28T15:57:19+08:00 ] /Ibike/index.php/File/upload | INFO: Run ShowPageTrace Behavior [ RunTime:0.001446s ]
