[ 2013-03-27T09:33:10+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-27T09:33:10+08:00 ] /Ibike/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.059526s ]
[ 2013-03-27T09:33:10+08:00 ] /Ibike/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.105114s ]
[ 2013-03-27T09:33:10+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --START--
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run LocationTemplate Behavior [ RunTime:0.092328s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.092444s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: list 7e4848229090366086cc7eeb3bfc0798.php 第 11 行.
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | NOTIC: [8] Undefined variable: page 7e4848229090366086cc7eeb3bfc0798.php 第 14 行.
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run ParseTemplate Behavior [ RunTime:0.192316s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.192391s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run ContentReplace Behavior [ RunTime:0.016106s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run TokenBuild Behavior [ RunTime:0.006477s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003318s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run ShowRuntime Behavior [ RunTime:0.002179s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.028603s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --START--
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.013573s ]
[ 2013-03-27T09:33:11+08:00 ] /Ibike/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.013662s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ route_check ] --START--
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run CheckRoute Behavior [ RunTime:0.011697s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.011892s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ app_begin ] --START--
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001145s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001261s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ view_template ] --START--
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002536s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002737s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ view_parse ] --START--
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run ParseTemplate Behavior [ RunTime:0.026202s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026347s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Tag[ view_filter ] --START--
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run ContentReplace Behavior [ RunTime:0.000964s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run TokenBuild Behavior [ RunTime:0.004211s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001729s ]
[ 2013-03-27T09:33:43+08:00 ] /Ibike/index.php/Index/home_head/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001624s ]
